writer_id,quality_label,suspect_device,number_of_surveys,number_of_sensors,number_of_gyro_records,number_of_accelerometer_records,days_in_study,build_version,device_model
fdc02065-8c39-4195-bb20-2188886db67e,intermittent,FALSE,78,355,41,40,71,2.9.1-WASH-May2020,"iPhone12,1"
e2e249e7-4832-4867-ba1e-ce3a6884742c,active,FALSE,155,2472,371,360,85,2.9.1-WASH-May2020,"iPhone12,1"
71f2c175-5861-4eb6-85a2-a1ca34765670,limited-surveys,FALSE,84,276,32,28,65,2.9.1-WASH-May2020,"iPhone11,8"
b86be07f-1085-4575-89bd-f482cf435af4,limited-surveys,FALSE,6,251,0,37,9,1.7.6,SM-A102U
f0184b18-d143-4656-8138-50aa474b3941,intermittent,FALSE,23,712,100,100,18,2.9.1-WASH-May2020,"iPhone12,1"
6c36a04b-f30f-4c27-88e6-990052771def,committed,FALSE,118,9965,478,495,85,1.7.6,Pixel 3
350d54e6-f0c8-441d-a05e-c786927524a8,committed,FALSE,147,48641,2190,2192,89,1.7.6,SM-G965U
0d5757f9-89c8-4fb4-a7fd-c41f4587dad3,committed,FALSE,99,18100,762,769,87,1.7.6,Pixel 3 XL
42fbb362-8338-4d3a-b14d-7a24f856ec48,active,FALSE,91,2473,341,331,85,2.9.1-WASH-May2020,"iPhone12,1"
83b6a08b-d012-4b99-96c4-8fc52fea2d6c,committed,FALSE,87,8603,481,479,84,1.7.6,SM-G973U
2b76d1f0-48ba-4ddc-a2c8-5ef644aca047,committed,FALSE,115,13501,706,736,84,1.7.6,LM-X220
35358f47-5111-479f-9714-9b3114c12f6e,sparse,FALSE,1,0,0,0,1,2.9.1-WASH-May2020,"iPhone9,2"
90b6a611-7745-4830-b47d-cf8b1de4fd59,few sensors,FALSE,50,9,2,2,82,2.9.1-WASH-May2020,"iPhone11,6"
ad32cc33-cc93-4b01-9137-48d339931588,limited-sensors,FALSE,92,41,4,4,71,2.9.1-WASH-May2020,"iPhone10,5"
b8ba3107-e31f-4436-9eeb-2d7da2cd1ee5,committed,FALSE,130,5951,362,360,85,1.7.6,SM-A205U
c97659de-9ea1-4dc0-97dd-f256aafd843e,active,FALSE,96,3179,301,291,84,2.9.1-WASH-May2020,"iPhone9,4"
8f37ab19-f0fc-42c4-9ec7-28f4626a07b3,intermittent,FALSE,62,544,71,71,83,2.9.1-WASH-May2020,"iPhone10,2"
d5816563-e1eb-40e7-8cca-00c67f8c7acc,few sensors,FALSE,111,1,0,0,83,2.9.1-WASH-May2020,"iPhone9,2"
b7be7592-13d8-42fa-8735-3c358e46954d,committed,FALSE,129,14889,680,687,85,1.7.6,SM-N960U
09a850bf-dba3-44eb-9e1e-4baba13bbaba,intermittent,FALSE,32,596,114,114,84,2.9.1-WASH-May2020,"iPhone12,1"
db623819-bc16-418d-b1fd-c635a5af6950,limited-sensors,FALSE,13,132,12,14,22,2.9.1-WASH-May2020,"iPhone11,8"
3229a2e4-efd8-446d-b28d-8db3c73a8f13,limited-sensors,FALSE,60,21,4,4,52,2.9.1-WASH-May2020,"iPhone12,1"
c596dcc3-7aa2-44e2-b05b-869c076b60cd,few sensors,FALSE,9,1,0,0,22,2.9.1-WASH-May2020,"iPhone10,1"
68e36681-617d-480c-925c-70d847fa2fa0,committed,FALSE,61,34505,2759,2764,90,1.7.6,SM-J327P
0f616140-7867-4ab1-ae03-602db1564f60,limited-sensors,FALSE,67,39,5,5,48,2.9.1-WASH-May2020,"iPhone8,1"
c4425c48-9d92-48d5-8351-3a9c3284e6fc,limited-sensors,FALSE,97,83,10,11,50,2.9.1-WASH-May2020,"iPhone12,8"
d1e42d67-f854-4801-9719-a6812a20404e,limited-sensors,FALSE,148,178,23,21,83,2.9.1-WASH-May2020,"iPhone12,1"
72e75a74-e145-4c3c-993d-1a5bddf6a565,limited-sensors,FALSE,132,78,10,9,83,2.9.1-WASH-May2020,"iPhone11,8"
8ea2477b-6746-4b2b-aabb-c5abc001c554,limited-sensors,FALSE,105,66,6,6,84,2.9.1-WASH-May2020,"iPhone11,8"
b0ad880e-b44a-461e-81cb-c29e3490cb21,committed,FALSE,152,19855,854,850,85,1.7.6,SM-G950U
b93387a9-ecc5-4b55-905e-e26f996891cb,intermittent,FALSE,52,430,49,47,70,2.9.1-WASH-May2020,"iPhone9,2"
b06c8653-62dd-46d9-aa05-e67689360de2,few sensors,FALSE,40,6,0,0,22,2.9.1-WASH-May2020,"iPhone11,6"
99108322-b9f1-4ef6-8d1f-77a21d79f6cf,limited-sensors,FALSE,149,27,1,1,82,2.9.1-WASH-May2020,"iPhone8,1"
784d4db5-aeb5-4be1-a912-ea72a7f9977d,limited-surveys,FALSE,38,727,0,157,29,1.7.6,SM-S102DL
b6b9ea96-1fca-4e1d-b162-b4ee0acc0362,intermittent,FALSE,149,672,77,73,84,2.9.1-WASH-May2020,"iPhone10,6"
0b8b93ce-a2e0-42be-9b73-41048fb78f2a,limited-surveys,FALSE,130,221,34,31,82,2.9.1-WASH-May2020,"iPhone10,2"
89f9bddc-4f99-454b-a92b-9e5217bf9e20,limited-sensors,FALSE,116,106,11,12,82,2.9.1-WASH-May2020,"iPhone12,5"
d69183eb-0f31-4845-8619-6294ba847a63,limited-sensors,FALSE,28,165,23,23,55,2.9.1-WASH-May2020,"iPhone10,1"
aa737221-e95c-41bc-9e33-059224697baa,active,FALSE,155,2430,393,408,83,2.9.1-WASH-May2020,"iPhone10,1"
9d4dc6db-49be-4209-9d54-009c6402afe8,limited-sensors,FALSE,96,13,0,0,81,2.9.1-WASH-May2020,"iPhone11,2"
5358117b-6b9c-4a50-9301-71ef6be2c65d,committed,FALSE,61,8926,376,388,61,1.7.6,moto g(7) play
5d5ed1c5-93f5-4da7-bb9a-a37423f67558,intermittent,FALSE,24,7519,331,338,42,1.7.8,LGL722DL
d8fe087f-ea0f-4674-8ef0-6f3a51f7911f,committed,FALSE,97,11653,698,725,85,1.7.6,LM-Q710.FGN
b9888d35-41a9-430c-b620-3b96df028324,limited-surveys,FALSE,39,1999,0,462,85,1.7.6,SM-A107M
2cf56741-6116-43ac-a4c1-af3735d80f42,limited-sensors,FALSE,159,79,8,8,83,2.9.1-WASH-May2020,"iPhone10,3"
20bfd16d-9411-4a4e-ad2d-07ab1147acb8,limited-sensors,FALSE,149,68,8,7,83,2.9.1-WASH-May2020,"iPhone10,3"
f99a7606-497b-4422-b05e-04698887d0fb,active,FALSE,48,1000,152,151,74,2.9.1-WASH-May2020,"iPhone10,6"
9722ad2e-9d75-4b09-bb94-967becc39fb7,active,FALSE,133,2296,308,304,83,2.9.1-WASH-May2020,"iPhone11,8"
6e2f64b2-67cc-4f92-87cc-0ded21c2b19d,limited-sensors,FALSE,73,11,0,0,38,2.9.1-WASH-May2020,"iPhone10,3"
f0d293ce-877f-4e6e-b160-8ad94696b019,committed,FALSE,52,6663,313,345,85,1.7.6,ONEPLUS A6013
d0e07a8e-e1b1-4710-86f8-7b7ba0bdef72,few sensors,FALSE,87,6,1,1,83,2.9.1-WASH-May2020,"iPhone12,1"
1b966944-73fe-4441-b34c-6dd69adda2cc,intermittent,FALSE,159,365,46,44,83,2.9.1-WASH-May2020,"iPhone11,8"
f91c46e4-e6b0-4093-8ce0-a48873b97cf5,limited-surveys,FALSE,96,3802,0,587,87,1.7.6,SM-A102U
8fbcf77b-5fba-4739-a0e9-69c72967a345,limited-surveys,FALSE,51,1346,0,230,62,1.7.6,SM-A102U
9cdfb340-85fc-40f3-80a6-cc0da26093e8,active,FALSE,66,1602,195,198,55,2.9.1-WASH-May2020,"iPhone9,2"
1b4ec020-f386-49ac-8073-217c6d4ca63f,limited-sensors,FALSE,105,30,1,1,74,2.9.1-WASH-May2020,"iPhone10,1"
b0b4247d-afc2-42a3-a247-b70f06115ec5,active,FALSE,113,3057,447,438,83,2.9.1-WASH-May2020,"iPhone8,1"
7c01d6fb-06ea-4297-aa02-ba0945c24eba,active,FALSE,78,1251,162,163,85,2.9.1-WASH-May2020,"iPhone12,1"
1e23db07-c0c9-412b-8f9b-7ea995dcae0a,few sensors,FALSE,9,33,3,4,5,2.9.1-WASH-May2020,"iPhone12,1"
02711d99-ba02-477d-8378-3587afb5577c,sparse,FALSE,4,79,8,10,8,2.9.1-WASH-May2020,"iPhone9,4"
f9320dc3-dc84-4563-9a76-747251ccaf06,intermittent,FALSE,44,446,52,52,59,2.9.1-WASH-May2020,"iPhone9,4"
a82e2cc3-6eae-4176-b3d8-35b8ae3e596e,active,FALSE,99,3996,272,270,83,1.7.6,SM-J337P
b57e34a7-a55c-40a8-b69f-d03648f424bd,intermittent,FALSE,28,674,82,79,81,2.9.1-WASH-May2020,"iPhone11,6"
430a107c-d3cb-4411-8fe6-e47fc896cbb6,active,FALSE,149,4271,210,209,84,1.7.6,SM-G960U
a411bb53-b30e-468b-a148-992aa64d99e8,intermittent,FALSE,28,5859,263,260,414,1.7.6,SM-G950U
f9cdc8ba-a34f-4b89-b7ca-237a6a11c130,active,FALSE,38,1036,151,152,73,2.9.1-WASH-May2020,"iPhone12,1"
38519ce8-a51e-461b-8456-a433fb905d00,limited-surveys,FALSE,70,240,29,28,82,2.9.1-WASH-May2020,"iPhone11,6"
81af2018-00d1-4e41-b244-fee20b02e862,limited-sensors,FALSE,155,64,8,9,83,2.9.1-WASH-May2020,"iPhone8,1"
b4e0210a-54a7-4884-a327-742f06b994dd,active,FALSE,69,1867,300,257,43,2.9.1-WASH-May2020,"iPhone12,3"
27aec5d4-021a-4218-85c3-8f11e8edc2f6,intermittent,FALSE,121,589,83,79,83,2.9.1-WASH-May2020,"iPhone12,1"
1b63b56f-679b-4837-a575-334abae50283,limited-sensors,FALSE,53,26,2,2,81,2.9.1-WASH-May2020,"iPhone10,5"
7b7a0a1a-9a55-4c92-8b06-b775a65a9a3c,sparse,TRUE,1,63,0,2,4,1.7.6,JNY-LX1
d6238d32-c6ce-4c29-b841-5513ef9e2616,sparse,FALSE,1,6439,365,378,14,1.7.6,Z978
94e70006-2552-4948-bde4-90a01abe51a0,intermittent,FALSE,15,3468,176,176,85,1.7.8,Z978
c6e8f640-63cf-4706-ba2d-2a6bf7a3633f,limited-sensors,FALSE,24,92,14,13,20,2.9.1-WASH-May2020,"iPhone12,1"
994f0f36-f0d2-4519-907a-862aa85f2344,limited-sensors,FALSE,152,17,1,1,83,2.9.1-WASH-May2020,"iPhone10,4"
36b6a3d0-cd53-46c6-9e2e-f3678e3bbe2f,active,FALSE,154,3256,442,444,84,2.9.1-WASH-May2020,"iPhone8,1"
c95cbf95-2228-4795-b763-08069dbba3c4,limited-sensors,FALSE,85,134,13,15,50,2.9.1-WASH-May2020,"iPhone10,1"
b438b891-266f-4e6c-8af4-e22140cfffa7,limited-surveys,FALSE,4,6228,461,753,89,1.7.6,Z981
2e8274dc-cf57-4581-be2a-e52988c6d214,limited-sensors,FALSE,114,89,9,8,83,2.9.1-WASH-May2020,"iPhone11,8"
4c2e01b8-877d-47ee-8a9f-6f5dcc8ed742,committed,FALSE,99,6733,348,350,85,1.7.6,SM-G973U
92949a7e-0a39-48f2-917b-72e8f2511038,limited-surveys,FALSE,2,942,60,58,12,1.7.6,Z978
fe437b8c-7536-40ed-900f-f3e9d38a7320,limited-surveys,FALSE,3,4983,323,334,85,1.7.8,Z978
a0b7700d-b779-4d2d-aa6e-57a4f7019c1e,limited-surveys,FALSE,4,558,20,23,5,1.7.6,SM-A505F
a06695cb-876a-4815-a5f1-20fc81d5f6d5,intermittent,FALSE,106,436,53,54,69,2.9.1-WASH-May2020,"iPhone11,8"
d5743a3c-b684-4cc6-81e4-a89ea57c176b,limited-surveys,FALSE,4,418,12,16,5,1.7.6,SM-A505F
c41eae52-07a0-41f2-82ba-738d74dc533b,sparse,FALSE,4,146,2,3,3,1.7.6,SM-A505F
ee1a89c2-6c1b-47ce-9129-bc87c4a5601d,limited-surveys,FALSE,3,307,7,11,5,1.7.6,SM-A505F
4cbd5710-e501-4692-8fa1-63a12198dad5,committed,FALSE,92,8102,342,364,78,1.7.6,SM-G986U
9e8f9b16-5483-4acb-a78c-caf387b8c610,intermittent,FALSE,38,338,35,37,85,2.9.1-WASH-May2020,"iPhone7,2"
541774aa-cacc-4e20-ad88-da471668627b,limited-surveys,FALSE,3,220,3,4,4,1.7.6,SM-A505F
03e25582-b643-4689-b750-7b6e3f409ba8,sparse,FALSE,1,14,1,1,0,1.7.6,ANE-LX3
a8f5a2e5-b449-4f51-8447-3f1642a25d99,sparse,FALSE,4,9,2,3,2,2.9.1-WASH-May2020,"iPhone7,2"
c23bc7a7-cfa6-4b62-ae99-dac73bcb22d5,committed,FALSE,118,5353,292,290,84,1.7.6,SM-G960U
d68daa39-edb0-4c51-87e8-47d14a74bb1b,limited-sensors,FALSE,139,39,1,1,83,2.9.1-WASH-May2020,"iPhone10,6"
bed517cb-23fe-4358-a39e-1dd3d29970c8,limited-sensors,FALSE,117,12,0,0,83,2.9.1-WASH-May2020,"iPhone10,3"
a1252fbc-9f8e-4d9d-a21e-38a65527d83d,intermittent,FALSE,109,843,108,104,82,2.9.1-WASH-May2020,"iPhone11,8"
67376591-1369-4197-9188-10e1dd414e6d,limited-sensors,FALSE,157,138,20,19,85,2.9.1-WASH-May2020,"iPhone10,6"
ef5e17a7-aeb1-49ef-b470-c4ebbed772a6,sparse,FALSE,1,272,6,8,2,1.7.6,SM-A505F
6811129e-a8d2-4b7b-b5d1-b2c40c3dee71,sparse,FALSE,1,155,6,6,1,1.7.6,SM-G930T
6cedb8de-1090-436b-b01a-87b370df1a5b,intermittent,FALSE,23,5711,243,246,70,1.7.6,SM-G930T
64e1af4d-7c48-41e2-85db-7f3b625a3c2b,limited-surveys,FALSE,5,1983,89,89,3,1.7.6,SM-G960U
83d3784c-4688-4526-9f56-213b8afac109,committed,FALSE,98,6469,323,328,70,1.7.6,SM-G960U
1c07015d-f464-4db4-bb3b-d306c0355a94,sparse,FALSE,2,218,6,5,2,1.7.6,SM-A505F
41aae33b-4b2d-41fa-be75-f76647056b91,sparse,FALSE,0,238,8,8,2,1.7.6,SM-A505F
2d5663d6-ddbf-4faa-abca-d4232e8122c8,limited-sensors,FALSE,21,193,26,24,14,2.9.1-WASH-May2020,"iPhone12,3"
bfccec9a-2628-4755-b16b-99d7a0e9cc89,intermittent,FALSE,128,438,51,49,83,2.9.1-WASH-May2020,"iPhone9,3"
3aac0e66-509b-4312-92dc-bf31beda6dc5,limited-sensors,FALSE,113,27,0,0,83,2.9.1-WASH-May2020,"iPhone12,1"
50bf50dd-c942-4c3e-8d1e-5a8b4edb5ec7,intermittent,FALSE,73,652,83,84,65,2.9.1-WASH-May2020,"iPhone8,4"
9ad40b8c-b416-4c17-9e15-13559c28d152,sparse,TRUE,1,82,0,3,3,1.7.6,JNY-LX1
ede95448-f723-47b5-99aa-f9ebf9fdc223,sparse,FALSE,1,247,11,8,4,1.7.6,SM-A505F
99e3c9bb-a10e-4527-abb6-50952481fd3c,sparse,FALSE,1,154,0,3,4,1.7.6,SM-A505F
9f8e3ed7-3326-4ae7-9568-fd2d5a2745f1,committed,FALSE,123,9442,410,458,86,1.7.6,Moto Z2 Play
d5831506-f26d-492b-915e-2cdde2532a33,limited-sensors,FALSE,108,34,2,1,83,2.9.1-WASH-May2020,"iPhone12,1"
2c12a618-17bb-4832-935b-d944d0d2863d,intermittent,FALSE,46,325,47,55,86,2.9.1-WASH-May2020,"iPhone8,1"
5e496d4b-f2a5-4836-8c66-21a881af669a,sparse,FALSE,1,195,5,6,4,1.7.6,SM-A505F
3a5774b4-04d0-4ca0-b442-91625a4579fd,committed,FALSE,108,11205,476,487,85,1.7.6,Pixel 3
7fdb3345-44d3-4e2c-939d-56622e1b20cb,active,FALSE,102,2488,340,339,82,2.9.1-WASH-May2020,"iPhone11,2"
6ad0c87f-c1ca-4d42-aac4-5a176255ca15,intermittent,FALSE,116,622,89,90,99,2.9.1-WASH-May2020,"iPhone12,1"
0f1067ff-7d08-41d2-8584-eac1e99bb547,sparse,FALSE,2,168,2,5,3,1.7.6,SM-A505F
bad8e35d-da3a-476c-b3f9-bba2ec9c9098,limited-sensors,FALSE,89,30,5,5,86,2.9.1-WASH-May2020,"iPhone8,1"
b041b6c5-d818-47a7-8f45-ea70f25a89cc,intermittent,FALSE,34,8619,427,429,82,1.7.6,SM-G960U
01e3565e-dbec-431c-b34a-2b87ae7a857a,intermittent,FALSE,118,970,137,138,86,2.9.1-WASH-May2020,"iPhone12,1"
500c2099-bc2d-4fbd-aa8f-0ec5dca08ae5,limited-sensors,FALSE,152,180,20,20,82,2.9.1-WASH-May2020,"iPhone9,3"
16aa683f-8052-4f23-bb31-00678f14d4e4,intermittent,FALSE,150,575,78,72,85,2.9.1-WASH-May2020,"iPhone10,1"
780908d4-892d-465e-ab9d-8ee8c739ec43,limited-sensors,FALSE,143,84,13,13,109,2.9.6-WASH-Jun2020,"iPhone9,1"
9e06897a-d295-447c-93bf-38ee97cb9ac0,active,FALSE,40,34906,1374,1417,41,1.7.6,VS987
8d809d1f-bd37-4e65-97b8-84a38dec36e6,committed,FALSE,132,8957,353,353,84,1.7.6,SM-G950U
949b09f5-e825-49e0-8d89-08914f004b21,limited-sensors,FALSE,150,11,0,0,83,2.9.1-WASH-May2020,"iPhone12,1"
7c87d83f-641c-431e-9f73-68c71615c7ea,intermittent,FALSE,27,416,50,52,27,2.9.1-WASH-May2020,"iPhone11,6"
7d67dc76-7385-4aab-acde-8aee002fb58a,intermittent,FALSE,114,502,57,57,85,2.9.1-WASH-May2020,"iPhone12,1"
469dfbf7-4ca7-42bf-a9cb-9bcf176d3154,intermittent,FALSE,16,4599,246,255,50,1.7.6,motorola one power
cc97bbcd-a198-4d43-9da9-bd8323968789,intermittent,FALSE,129,328,46,50,88,2.9.1-WASH-May2020,"iPhone7,2"
59f60666-7a64-4f09-a888-3ca2db459812,committed,FALSE,139,19299,774,804,86,1.7.6,Pixel 3 XL
c0be2680-9c19-4063-875c-4c0e512b0e4d,sparse,FALSE,1,77,9,11,12,2.9.1-WASH-May2020,"iPhone10,2"
541f6405-9f06-426c-85f8-c15a046ece3d,sparse,FALSE,1,90,2,2,3,1.7.6,SM-A505F
fa4a4cdb-9e35-48f9-8650-0b3392393f92,sparse,FALSE,1,250,7,8,1,1.7.6,SM-A505F
179dae71-6a46-4247-a333-91ef0c923c95,active,FALSE,74,4679,249,248,79,1.7.6,SM-G960U
09a539ad-2308-42c6-b4f5-b7675e99b2b0,sparse,FALSE,1,237,6,10,3,1.7.6,SM-A505F
5666f841-e4b2-46ac-848f-65748817f9f3,limited-surveys,FALSE,3,296,7,10,3,1.7.6,SM-A505F
15493d00-22a8-41c4-b2a2-eec1e597fd06,few sensors,FALSE,121,8,0,0,84,2.9.1-WASH-May2020,"iPhone11,8"
925dc924-8bb7-458f-93d4-2de9bd3fb211,limited-sensors,FALSE,51,18,2,3,30,2.9.1-WASH-May2020,"iPhone9,1"
c75e6e4f-9f9a-4b76-8edc-31260bb36e0a,limited-surveys,FALSE,140,228,24,26,83,2.9.1-WASH-May2020,"iPhone11,2"
6e463acb-2e87-494f-9122-fd592fe05d83,active,FALSE,43,26798,1085,1095,21,1.7.6,SM-G986U1
200facf6-2970-44fe-add9-8917e7ba3e92,intermittent,FALSE,146,308,43,42,84,2.9.1-WASH-May2020,"iPhone10,5"
4b71488b-4733-40c2-8af8-21bb5a3f22b6,limited-surveys,FALSE,8,3930,231,236,10,1.7.6,SM-G965U
63c20363-f989-46f7-8df7-86da393b402a,limited-sensors,FALSE,55,59,9,9,45,2.9.1-WASH-May2020,"iPhone11,8"
6da2c1e6-8b09-46e6-9e65-28a7e4696820,intermittent,FALSE,148,579,70,77,82,2.9.1-WASH-May2020,"iPhone9,2"
4f00ec64-d41e-4159-b3f3-d3935f6b78e2,committed,FALSE,81,34791,1287,1460,88,1.7.8,Pixel 4
150763b1-34d3-475e-8bb4-9f94ee386df3,intermittent,FALSE,26,6050,290,291,18,1.7.6,Pixel 2 XL
ce420721-25c0-404e-a2a9-fb74a25459a8,limited-sensors,FALSE,92,39,4,5,82,2.9.1-WASH-May2020,"iPhone7,2"
c7839b39-fb1e-42b2-9b74-8af32c03880c,limited-surveys,FALSE,2,284,48,45,5,2.9.1-WASH-May2020,"iPhone8,1"
c32aa4a2-8fa5-410f-833a-d9dd644cb30d,limited-sensors,FALSE,114,98,13,11,87,2.9.1-WASH-May2020,"iPhone10,1"
85758724-9c46-41ae-bcc9-54788af627a2,limited-sensors,FALSE,51,162,24,26,82,2.9.1-WASH-May2020,"iPhone10,6"
f68c6a12-e0a7-437f-9e5c-416eff23a184,intermittent,FALSE,161,580,79,77,83,2.9.1-WASH-May2020,"iPhone11,8"
4e0b1eac-2bfb-4f7d-a11f-e4aa770ec5e6,committed,FALSE,114,5802,257,276,88,1.7.6,moto g(6)
1fd49a10-a30f-47ba-959e-87e74bed8564,sparse,FALSE,1,106,3,3,2,1.7.6,SM-A505F
5b3bb59f-f46b-4990-99b6-8c3d704a8c21,limited-sensors,FALSE,63,69,8,7,83,2.9.1-WASH-May2020,"iPhone8,1"
b07db1c7-dc3f-436a-96bb-fda19b396a38,active,FALSE,162,1479,232,221,83,2.9.1-WASH-May2020,"iPhone12,1"
8ebe7bdf-dd8e-4f98-8243-c5ab43171a40,active,FALSE,49,1502,176,174,64,2.9.1-WASH-May2020,"iPhone9,1"
f39abbcf-b9e9-41ec-bf63-2591645846b3,sparse,FALSE,1,130,1,3,2,1.7.6,SM-A505F
8be1654d-6428-4a97-a902-82bc8830d45a,committed,FALSE,143,12934,627,625,86,1.7.6,SM-G970U1
c620ba3c-e3a3-41ec-92ac-6aa8caa0fe96,limited-sensors,FALSE,154,109,14,14,85,2.9.1-WASH-May2020,"iPad6,11"
ab189d88-7784-424a-8f6e-d6a843f5b2f5,committed,FALSE,120,11511,605,606,86,1.7.6,SM-G973U
119a636c-ac8b-4f5d-9336-df1ecc86acba,limited-surveys,FALSE,155,3042,0,672,83,1.7.6,U683CL
9ef02e5f-8f82-400e-831f-e4fa88fcadf1,committed,FALSE,138,14957,826,826,85,1.7.6,SM-G970U1
34ffbe1a-334d-4eae-ad84-624218e46ab9,sparse,FALSE,0,8,1,1,0,2.9.1-WASH-May2020,"iPhone9,3"
995a1362-8be5-4107-87b1-236ad39fb27c,sparse,FALSE,2,1,0,0,2,2.9.1-WASH-May2020,"iPhone11,8"
79713158-7553-4175-a649-815b314b4024,sparse,TRUE,1,188,7,9,2,1.7.6,cde1be57dfb2a5c6
6436e773-3806-4b60-8a75-0d492e2c97ec,sparse,TRUE,1,197,7,8,2,1.7.6,dbceffa3c14483a5
65d253b5-0b78-46cf-b381-d63ee0042f05,sparse,TRUE,1,196,7,8,2,1.7.6,bff47d0bfe20c7e7
d46b8c11-4dbb-423a-a09f-b587eab4ba9d,sparse,TRUE,1,186,6,9,2,1.7.6,a419fa743afd0c29
1a4f399a-3e04-4f3d-aa7d-bbc3b76a5883,sparse,TRUE,1,188,7,9,2,1.7.6,962cb928596b2e4a
cd8b22ca-a10f-40b7-ad75-6485bc019cee,sparse,TRUE,1,197,7,8,2,1.7.6,883f77dc77d9506b
470e3a7c-779e-42a6-9410-e943ecd82407,sparse,TRUE,1,189,7,9,2,1.7.6,7a5236909647728c
ba80e791-8897-4a24-a4dd-905dd804b9f5,sparse,TRUE,1,186,7,9,2,1.7.6,5e77b3f8d323b6ce
5f043de9-ee13-422f-beb9-192fd54b091c,sparse,TRUE,1,188,6,9,2,1.7.6,508a72acf191d8ef
b4fa4070-c6f1-4adf-bc70-a52fda7ddf0f,sparse,TRUE,1,188,7,9,2,1.7.6,e9bc40efa2d66184
7edc27df-92c1-4fbe-913b-e42ccbd53fb5,sparse,TRUE,1,187,7,9,2,1.7.6,6c64f544b4b594ad
5b584dcc-de0e-4d04-acb3-7b5efedd6277,committed,FALSE,54,7433,391,383,64,1.7.8,SM-A505U
6ab4adf6-316e-46a9-b017-25256afb3144,active,FALSE,42,4435,175,176,22,1.7.6,SM-A505U
4ae0273c-3512-4546-8c6c-b9b759709878,intermittent,FALSE,155,634,81,79,87,2.9.1-WASH-May2020,"iPhone10,3"
67bf5ff1-2ba0-4886-a4d6-920833b868ef,limited-surveys,FALSE,9,414,19,30,85,1.8.6-WASH-July2020,IN2017
8bb20302-c1d9-479e-bd9a-f670b297e339,active,FALSE,95,3535,221,220,73,1.7.6,SM-A205U
624a6a7a-2b9d-4ad0-a3c3-b3047795983d,active,FALSE,109,1382,191,193,60,2.9.1-WASH-May2020,"iPhone10,2"
871432c6-4d53-472f-aa6a-1b31dea8d081,intermittent,FALSE,32,7033,232,634,38,1.7.6,SM-G900R4
70a9e6d9-b9a6-4aa3-8617-2b111a2f2283,committed,FALSE,130,18858,723,813,86,1.7.6,moto g(7)
1c8a0a06-af5f-4f3a-aa02-e66d9c79678a,intermittent,FALSE,68,808,92,90,40,2.9.1-WASH-May2020,"iPhone9,1"
937704e1-b359-47c6-9433-10342092a8e8,active,FALSE,94,4311,177,184,85,1.7.6,moto g(7) play
dbf024b2-fb5e-4979-99df-0fdc990f26c8,committed,FALSE,79,8023,498,504,85,1.7.6,SM-G981U
e764f1a7-0c79-4f09-83f7-a54c43dd9e7e,limited-sensors,FALSE,25,111,14,14,66,2.9.1-WASH-May2020,"iPhone8,1"
5308a34b-48af-42b5-801f-66fd12233ee2,sparse,TRUE,0,21,1,1,0,1.7.6,f258199160a9d911
0336d008-1854-4a51-ab9c-8912ad32fcf8,sparse,TRUE,1,319,26,26,1,1.7.6,7a5236909647728c
6d7cb7bf-f477-498e-9af0-89e60d025a0c,sparse,TRUE,2,286,20,19,1,1.7.6,5e77b3f8d323b6ce
61d726c1-dede-4a5d-8b0d-071b987e298c,sparse,TRUE,2,338,27,27,1,1.7.6,508a72acf191d8ef
462c77b4-2269-40e5-b869-ca98e8b33694,sparse,FALSE,1,14,1,1,0,1.7.6,596c38765fa1d42
808465b4-52bd-4a8b-907e-a925d9dd6c96,sparse,TRUE,0,28,2,2,0,1.7.6,138404d3478bfb21
21ac58f5-c27d-4ff6-8c98-f43832493bbd,active,FALSE,155,3347,392,392,87,2.9.1-WASH-May2020,"iPhone11,8"
3aa2e39c-2b53-4539-8185-3e63b202b55e,limited-surveys,FALSE,13,3375,165,176,31,1.7.6,cp3705A
9647505c-e7ed-4252-9c72-7ecf7a4b1c15,intermittent,FALSE,27,351,49,48,84,2.9.1-WASH-May2020,"iPhone10,3"
34460869-e43e-4c2d-b9d4-ca4763bfb0bd,active,FALSE,135,1445,192,183,85,2.9.1-WASH-May2020,"iPhone11,2"
b58897f9-0f8d-4042-85d1-d478b3f15b4b,committed,FALSE,68,10096,428,523,88,1.7.6,ONEPLUS A6013
a29fa451-7943-4f53-8ea0-d718117c965f,limited-sensors,FALSE,86,52,6,6,82,2.9.1-WASH-May2020,"iPhone11,8"
d5d61e69-c0c5-40e2-b166-a841bf74ddda,active,FALSE,137,2719,342,340,83,2.9.1-WASH-May2020,"iPhone9,3"
3f784f33-5ab9-44b3-b812-92f0b343f7ab,sparse,FALSE,1,40,1,2,1,1.7.6,e329c2923cd94cf
2c4d488d-44dc-4395-9a23-6ccee611574b,sparse,FALSE,1,32,1,2,1,1.7.6,455add423bb6f0
678c7e72-5291-4372-89b2-d0bb3d5a478d,sparse,TRUE,1,20,1,1,1,1.7.6,6faf653c4ecaa5e8
ae8cf5fd-02d0-41aa-8a22-363785e02d97,sparse,TRUE,1,38,1,2,1,1.7.6,53d4e2a48ba6ea2a
25164804-db2e-43f1-980a-389ee2ab5236,sparse,TRUE,1,38,1,2,1,1.7.6,61c223f06d38c809
f2757af4-e60a-4ed6-9e59-774cd803b60a,sparse,TRUE,0,34,1,2,1,1.7.6,45e7a158aa150c4b
